index,filename,md5,true_label,pred_label,prob_pred,prob_true,confusion_var,difficulty,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9
3977,03977_9_truck.png,8c95be6711d098231d90342e0c3a5990,9,9,0.9972538352012634,0.9972538352012634,0.057173021137714386,0.00015700653808581322,1.359268389933277e-05,0.002070715418085456,2.890029122681881e-07,3.3622345654293895e-06,3.607135283800744e-07,3.8025547155484674e-07,4.4124877263129747e-07,1.0694715228964924e-06,0.000656085554510355,0.9972538352012634
9194,09194_2_bird.png,c391c8a99a9b875a9311fdee4d01939a,2,2,0.9961258769035339,0.9961258769035339,0.040554478764534,0.0001571130428468237,2.5223262127838098e-05,2.1425432350952178e-05,0.9961258769035339,9.302514808950946e-05,1.2135780707467347e-05,0.0013120445655658841,0.0023256889544427395,7.462597295671003e-06,7.387866207864136e-05,3.22144478559494e-06
29940,29940_0_airplane.png,3d139138577f43ebf8f661549b28a2b9,0,0,0.9945909976959229,0.9945909976959229,0.02905266173183918,0.00015714591424709212,0.9945909976959229,2.7190249056729954e-06,0.0001621553674340248,0.0023151894565671682,0.00045809682342223823,3.702685353346169e-05,9.08369620447047e-05,1.5795983927091584e-05,0.0023008703719824553,2.630311246321071e-05
43686,43686_5_dog.png,095bdaec6b57c9dc4180e55c8a2c387b,5,5,0.9935777187347412,0.9935777187347412,0.024475330486893654,0.0001571874564469944,1.4120042578724679e-05,2.5343901143060066e-05,0.0032047596760094166,0.0007118927896954119,0.0016242843121290207,0.9935777187347412,0.0002700118348002434,0.00039108237251639366,0.00016023352509364486,2.0546913219732232e-05
25839,25839_9_truck.png,0650779a596a710e1fac1f1fe3996fb9,9,9,0.9983881711959839,0.9983881711959839,0.09755341708660126,0.00015723940759038157,2.29394049711118e-06,0.0016030139522626996,1.9492523506414727e-07,6.544410666720069e-07,1.5021061727793494e-08,7.680858402636659e-07,8.347645348294463e-07,1.4289351213392365e-07,3.9770948205841705e-06,0.9983881711959839
1703,01703_3_cat.png,3851886a3695bc8d4acf1da7dba3a0e9,3,3,0.997849702835083,0.997849702835083,0.07313476502895355,0.0001572614778986292,4.7658340918133035e-06,7.468969215551624e-06,7.835326687199995e-05,0.997849702835083,5.289351975079626e-06,0.0018810370238497853,8.40846769278869e-05,1.2482811143854633e-05,7.365944475168362e-05,3.207420149919926e-06
34312,34312_5_dog.png,92e8c672f560ba77d735e453d747cd57,5,5,0.9906278848648071,0.9906278848648071,0.016788262873888016,0.00015734153257396244,0.00013844807108398527,0.0005270552937872708,0.004026378039270639,0.0018966383067891002,0.0004519356298260391,0.9906278848648071,0.00030445519951172173,0.0015611598500981927,2.9838935006409883e-05,0.00043621723307296634
18626,18626_5_dog.png,b4595aadeff1454fcdd8dd1bca11a799,5,5,0.9929783940315247,0.9929783940315247,0.022412316873669624,0.00015737045792751925,3.7749762213934446e-06,0.0004023720102850348,0.0006803516880609095,0.0025291191413998604,0.00026181884459219873,0.9929783940315247,0.002879747888073325,0.00019437937589827925,2.8847834983025678e-05,4.119705408811569e-05
30767,30767_2_bird.png,9cde35bdde4b1ab10564d5444b224af5,2,2,0.9934341907501221,0.9934341907501221,0.023971877992153168,0.00015739477825782444,0.0011006715940311551,6.645559551543556e-06,0.9934341907501221,0.00032420785282738507,0.000985499587841332,0.0004607621522154659,0.003397576743736863,7.440072658937424e-05,0.000203656978555955,1.2414592674758751e-05
8388,08388_9_truck.png,4f02139aff31ad785fb29abbcb6fb898,9,9,0.9976160526275635,0.9976160526275635,0.06603386998176575,0.00015742127083484547,3.497628858895041e-05,0.00022686227748636156,0.001987891038879752,3.2815751183079556e-05,1.637927994124766e-06,2.98315044346964e-05,5.111298833071487e-06,1.7201678929268382e-05,4.747212733491324e-05,0.9976160526275635
19554,19554_0_airplane.png,91c0e34b016d616db17a3821d4c90578,0,0,0.9865808486938477,0.9865808486938477,0.011740817688405514,0.0001575518090186634,0.9865808486938477,4.164398706052452e-05,0.002819966757670045,7.188158633653075e-05,0.0022211186587810516,8.32866644486785e-05,4.428154352353886e-05,0.0043005263432860374,0.0022930707782506943,0.0015433611115440726
15492,15492_6_frog.png,8b1114f2fac3f41f3e22fc4cb17cb503,6,6,0.994059681892395,0.994059681892395,0.026528289541602135,0.000157586478727767,3.175735764671117e-05,6.498531001852825e-05,0.002980202902108431,0.0006500567542389035,0.0016925212694332004,0.0004055965691804886,0.994059681892395,8.195976261049509e-05,2.6871635782299563e-05,6.510375897050835e-06
22568,22568_3_cat.png,cd6da88a98fa9f1a33cf4a876a7547a6,3,3,0.9963904023170471,0.9963904023170471,0.043657977133989334,0.00015758773310525775,1.6581485397182405e-05,6.898408173583448e-06,0.0001443522924091667,0.9963904023170471,1.4508354070130736e-05,0.0006193319568410516,0.0024611277040094137,1.8714996258495376e-05,0.0003233888419345021,4.568958502204623e-06
16945,16945_6_frog.png,e6791f0328e8a99603d7c0601f7cfbc1,6,6,0.9959844350814819,0.9959844350814819,0.039256706833839417,0.000157637854778514,1.5525440176133998e-05,1.9882978449459188e-05,0.002566302428022027,0.0002262658381368965,0.0009095481364056468,0.00011476726649561897,0.9959844350814819,4.028943658340722e-05,8.765864913584664e-05,3.5397275496507064e-05
38491,38491_1_automobile.png,376569bedcd4d5ac0bff84736edd66c1,1,1,0.9983927607536316,0.9983927607536316,0.09810152649879456,0.000157672623517513,6.22150707840774e-07,0.9983927607536316,2.329894357444573e-07,2.2731069293513428e-07,4.9753566599974874e-08,7.390518703687121e-07,2.0735656391934754e-07,1.381602032779483e-07,2.518698920539464e-06,0.0016024184878915548
41361,41361_9_truck.png,e51066d76400b9253a327eeb43815e93,9,9,0.9979732632637024,0.9979732632637024,0.07780072093009949,0.0001576815792194708,0.00010239892435492948,0.0018221543869003654,1.973931102838833e-05,2.307748218299821e-05,1.2188385198896867e-06,1.822825288400054e-05,1.3698954717256129e-05,5.046070782555034e-06,2.1250425561447628e-05,0.9979732632637024
27743,27743_2_bird.png,87ae2593615713dfca2a05f686cee879,2,2,0.9939900636672974,0.9939900636672974,0.026242313906550407,0.00015771463580116496,0.0010016111191362143,2.096979551424738e-05,0.9939900636672974,2.1802017727168277e-05,0.001920528244227171,0.0001391224068356678,0.002797465305775404,1.5310917660826817e-05,7.561437087133527e-05,1.7543325157021172e-05
22727,22727_4_deer.png,da94a615ecc7637d7d3707c231cf2c6c,4,4,0.9966568946838379,0.9966568946838379,0.04718469828367233,0.00015774341567365013,3.930620732717216e-05,5.759035047958605e-06,0.0007856212323531508,8.942407475842629e-06,0.9966568946838379,4.130836532567628e-05,0.0023146725725382566,8.937041275203228e-05,2.2959686248213984e-05,3.5214103263569996e-05
19,00019_6_frog.png,9537e860115f41bdd30560959bf12a80,6,6,0.9925756454467773,0.9925756454467773,0.021250702440738678,0.00015777274942507802,0.0006240836228244007,0.0036668237298727036,0.0005471599288284779,0.0001302980090258643,0.00010998162906616926,0.00024636255693621933,0.9925756454467773,0.0014917051885277033,0.00043192761950194836,0.00017612513329368085
28007,28007_5_dog.png,1b3282fc3afec1e32e4d0bd91192c024,5,5,0.992253839969635,0.992253839969635,0.020368970930576324,0.0001577813084820967,2.8449563615140505e-05,0.0002513327926862985,0.0037567755207419395,0.0008609552751295269,0.001131495926529169,0.992253839969635,0.00011612387606874108,0.0011480962857604027,0.00035612101783044636,9.673067688709125e-05
11365,11365_5_dog.png,9f7ed566a1055a2da98460f4501e51e7,5,5,0.9910982251167297,0.9910982251167297,0.01773042231798172,0.0001578322280599842,0.0006988935638219118,0.0007942438242025673,0.0009252480231225491,0.0003507027286104858,0.0021671068388968706,0.9910982251167297,3.0104120014584623e-05,0.0038270631339401007,2.453834895277396e-05,8.396033081226051e-05
36606,36606_0_airplane.png,311758a5964dddb735975fd1ee19e2a1,0,0,0.9962389469146729,0.9962389469146729,0.041970144957304,0.00015785194318329587,0.9962389469146729,1.051000890583964e-05,0.0014616618864238262,0.0021853784564882517,7.814256605342962e-06,1.847523162723519e-05,2.3804595912224613e-05,3.5488619687384926e-06,1.2864426935266238e-05,3.7035504647064954e-05
45959,45959_9_truck.png,887feb5c95e219be7ab7e7dceea9ec96,9,9,0.9983104467391968,0.9983104467391968,0.09344471246004105,0.00015787981864168188,1.2072454410372302e-05,0.0016483357176184654,7.42899260330887e-07,2.0570848846546141e-07,2.1181332954256504e-07,4.207023209801264e-07,2.4109647256409517e-07,8.507137181368307e-07,2.6363411961938255e-05,0.9983104467391968
42211,42211_1_automobile.png,a860bdb37c3bbbaf9a69b853fe0fb0be,1,1,0.9970269799232483,0.9970269799232483,0.05310940369963646,0.00015789532346333068,1.780985257937573e-05,0.9970269799232483,0.00018783392442855984,9.155752991318877e-07,0.0002191275270888582,4.276495019439608e-05,1.4561813259206247e-05,3.86432402592618e-05,0.0022540739737451077,0.0001972694299183786
23773,23773_7_horse.png,a650ddc0269dde5e98e16525b97f2faa,7,7,0.9884408712387085,0.9884408712387085,0.0136628532782197,0.00015793068028957524,0.0019429974490776658,0.00014081345580052584,1.5305349734262563e-05,0.0005930336774326861,0.003989079035818577,0.0008634672267362475,0.00020824040984734893,0.9884408712387085,0.003164751222357154,0.0006414164090529084
43403,43403_0_airplane.png,d3fddb3d698cafb769ed86879e252d3b,0,0,0.9926109910011292,0.9926109910011292,0.021375110372900963,0.00015794088289722286,0.9926109910011292,0.002822772366926074,0.0022733171936124563,0.0018358915112912655,2.7460169803816825e-05,4.550263111013919e-05,7.911765351309441e-06,4.867104144068435e-05,0.0002097468968713656,0.00011773625010391697
10112,10112_1_automobile.png,4013d2554464f7e37877e493f7a56c91,1,1,0.9893649816513062,0.9893649816513062,0.01485300250351429,0.00015796195415807013,0.0017296973383054137,0.9893649816513062,0.0017413495806977153,5.276199590298347e-05,0.00021758275397587568,0.00022024584177415818,0.0009050610242411494,0.0004902947111986578,0.004452221095561981,0.0008259628666564822
44388,44388_5_dog.png,e9ad03ce372a6b09b94b1b753e3d4c2f,5,5,0.9949010610580444,0.9949010610580444,0.03098135255277157,0.00015797202500578145,1.2908292319480097e-06,0.0001331042731180787,0.002589309588074684,0.0017928689485415816,1.4877608009555843e-05,0.9949010610580444,0.00044166171574033797,6.318899249890819e-05,2.085352025460452e-05,4.166595681454055e-05
21938,21938_1_automobile.png,423bd8032d1f639866a6423ec9b1b91b,1,1,0.9965305924415588,0.9965305924415588,0.045533694326877594,0.0001579749432614186,0.00031069331453181803,0.9965305924415588,1.0890152225329075e-05,1.0545850273047108e-05,3.7954654544591904e-05,1.0210836990154348e-05,7.537569672422251e-06,1.2749506822729018e-05,0.002389618894085288,0.0006792257772758603
40125,40125_0_airplane.png,9a409ddab15c29661d501b0fc5220064,0,0,0.9950384497642517,0.9950384497642517,0.03184821084141731,0.00015801649800839535,0.9950384497642517,8.289953984785825e-05,0.002449879888445139,9.861130092758685e-05,2.7687956389854662e-05,2.8204960472066887e-05,7.290221401490271e-05,2.3166518076322973e-05,0.0019237028900533915,0.00025456317234784365
4273,04273_0_airplane.png,98976fde20cfbbb768de165e90889830,0,0,0.9952221512794495,0.9952221512794495,0.033077970147132874,0.00015804153734588766,0.9952221512794495,1.789337875379715e-05,0.001268718740902841,0.002732665743678808,1.1998738500551553e-06,0.00047603275743313134,5.396112828748301e-05,0.00014158507110551,1.4907522199791856e-05,7.080735667841509e-05
8022,08022_8_ship.png,be7eaeb9b281e12d7b31c21e40e5ddad,8,8,0.9933753609657288,0.9933753609657288,0.023859672248363495,0.00015806171612142705,0.0011888766894116998,0.00029271835228428245,0.003459645202383399,8.543200237909332e-05,0.0001156845610239543,0.00030473674996756017,0.0007424111245200038,0.00040794795495457947,0.9933753609657288,2.7197385861654766e-05
12353,12353_8_ship.png,e49308bc1f6fa5158fd94017696ff458,8,8,0.994806706905365,0.994806706905365,0.030441025272011757,0.00015808916633874848,0.001678203116171062,0.0026040864177048206,1.4147393812891096e-05,1.446172518626554e-06,1.0962017995552742e-06,9.514560588286258e-07,5.221542778599542e-06,5.641127813760249e-07,0.994806706905365,0.0008876948850229383
23855,23855_8_ship.png,3e6dacf6aea3a1d43dabcfc00c6acaf0,8,8,0.9980040192604065,0.9980040192604065,0.07922370731830597,0.0001581289939265318,0.0018048747442662716,2.42420155700529e-05,2.025410140049644e-06,3.0800429158261977e-06,1.207139121106593e-06,2.633458962009172e-07,7.808397981534654e-07,1.1748966244340409e-06,0.9980040192604065,0.00015821684792172164
12818,12818_0_airplane.png,3077c2c0cb4583941fdc2e52451c252e,0,0,0.9972488284111023,0.9972488284111023,0.05748146027326584,0.0001581413603921611,0.9972488284111023,4.2704035877250135e-05,0.0002065372100332752,0.00011375532631063834,3.852818554150872e-05,9.394816515850835e-06,2.2710939447279088e-05,1.4809721506026108e-05,0.002162712858989835,0.0001400207547703758
30884,30884_4_deer.png,14ab069b3d608bfc0d4d7acdeb904a32,4,4,0.9932907819747925,0.9932907819747925,0.023572750389575958,0.0001581547218174606,4.565763447317295e-05,8.339335909113288e-05,0.0004076555778738111,0.0023571199271827936,0.9932907819747925,0.0029128261376172304,0.00027618365129455924,0.000499464338645339,9.238950588041916e-05,3.445748734520748e-05
43055,43055_4_deer.png,9044b7ebc2d4f3d68cd254fa384e7354,4,4,0.9885435104370117,0.9885435104370117,0.013805023394525051,0.0001581571064361853,0.0010506529361009598,0.00016472022980451584,0.004381984937936068,0.002905756700783968,0.9885435104370117,0.0006698161596432328,0.0001087378041120246,0.0009435958927497268,0.0006698499200865626,0.0005614608526229858
27583,27583_7_horse.png,5f7c9418d5d31f138d8eda989c126303,7,7,0.9951127171516418,0.9951127171516418,0.032380759716033936,0.0001582539315769793,0.0006280713132582605,6.83629623381421e-05,0.0008628148352727294,2.3791701096342877e-05,0.0028986644465476274,0.00022146177070681006,1.0818045666383114e-05,0.9951127171516418,4.067980626132339e-05,0.00013260381820145994
6883,06883_3_cat.png,eb1f59491246d6c67f3296afa611dab1,3,3,0.9977692365646362,0.9977692365646362,0.07094429433345795,0.00015825993774676306,1.9279291336715687e-06,1.821589762585063e-06,3.4375416362308897e-06,0.9977692365646362,1.926290860865265e-05,9.658894123276696e-05,0.001920068054459989,6.057578048057621e-07,0.00018419604748487473,2.916430048571783e-06
5324,05324_0_airplane.png,6e3252b4c1d74b9eae3dc9369b4b675a,0,0,0.9980323910713196,0.9980323910713196,0.08044006675481796,0.00015827459357042883,0.9980323910713196,2.505912789274589e-06,0.0017957789823412895,8.083229477051646e-05,1.1331852874718606e-05,1.0593519618851133e-05,1.0102769010700285e-05,3.076101711485535e-05,1.2983239685127046e-05,1.2753484952554572e-05
42746,42746_2_bird.png,2f743581d90d567e65df4e39e52da9f5,2,2,0.994892954826355,0.994892954826355,0.030996374785900116,0.00015829988625082336,1.8223079678136855e-05,7.213866047095507e-05,0.994892954826355,1.2184375918877777e-05,0.00033634938881732523,0.0020198447164148092,1.8783943232847378e-05,0.002440679119899869,0.0001068772908183746,8.196895942091942e-05
6013,06013_0_airplane.png,124c8a420aa634aa88d12a5d7cb2ca3d,0,0,0.9981042146682739,0.9981042146682739,0.0835050642490387,0.00015830767592817097,0.9981042146682739,2.942568471553386e-06,0.001759545411914587,3.773934076889418e-05,1.0915778148046229e-05,3.4217598567920504e-06,4.271342731954064e-06,6.0054562709410675e-06,2.43274807871785e-05,4.6595287130912766e-05
7723,07723_1_automobile.png,5a7b34deebfae7a8d9e5cde32ec2eadf,1,1,0.9973155856132507,0.9973155856132507,0.05897419899702072,0.00015831118823461665,0.00047668328625150025,0.9973155856132507,2.1369685327954357e-06,7.0374744609580375e-06,8.073002391029149e-07,1.4023700032339548e-06,9.390617378812749e-06,2.8729491532430984e-06,8.883945702109486e-05,0.002095275092869997
4885,04885_4_deer.png,a6cfe8a0c89d326d0a8beb33c7b9dc11,4,4,0.995083212852478,0.995083212852478,0.03219866752624512,0.0001583139946603751,6.386324002960464e-06,3.70465568266809e-05,0.00010294921230524778,0.0024261123035103083,0.995083212852478,0.00022785304463468492,0.0019285231828689575,9.457295163883828e-06,3.200594801455736e-05,0.0001465274253860116
48688,48688_7_horse.png,b09988a5c03d98e5e110f61017b6ab44,7,7,0.9940181970596313,0.9940181970596313,0.026483044028282166,0.00015841635063829074,0.0004983600811101496,0.0008531946805305779,3.0505803806590848e-05,5.316882743500173e-05,0.0011689274106174707,0.0031838063150644302,1.626876837690361e-05,0.9940181970596313,3.7906582292634994e-05,0.00013963716628495604
33235,33235_0_airplane.png,970958248365112604dac91bb054296d,0,0,0.9929618239402771,0.9929618239402771,0.022509224712848663,0.00015842388649689454,0.9929618239402771,0.0007808174705132842,4.814336352865212e-05,2.0178955310257152e-05,0.0005571768851950765,1.2523532859631814e-05,1.2919642358610872e-05,0.00021540193120017648,0.002833972917869687,0.002556955674663186
49954,49954_4_deer.png,b9df89a12c62253a603715ab8308953d,4,4,0.9905762672424316,0.9905762672424316,0.016814671456813812,0.000158456970215326,0.0001382238551741466,0.0002053089119726792,0.0016648637829348445,0.0008094402146525681,0.9905762672424316,0.002740552881732583,0.0002111244830302894,0.0034997006878256798,0.0001182140113087371,3.6256529710954055e-05
22593,22593_3_cat.png,3d794d7f2aa1170e427c71e0d16733fb,3,3,0.9969196319580078,0.9969196319580078,0.05146932601928711,0.00015854446701268898,6.587738994312531e-07,1.9831991266983096e-06,6.056381494090601e-07,0.9969196319580078,6.979782938287826e-06,0.002149194711819291,0.0009113033884204924,4.897030407846614e-07,8.813625754555687e-06,2.938931515927834e-07
31847,31847_7_horse.png,cd4bf73cc3a09102366e10a757d56a5e,7,7,0.9958243370056152,0.9958243370056152,0.03796970471739769,0.0001585486908961542,0.00017522436974104494,0.00017517090600449592,0.0003956478904001415,0.00017359136836603284,0.00013672006025444716,0.002750108251348138,1.9871102267643437e-05,0.9958243370056152,0.0002223657793365419,0.00012702844105660915
21861,21861_1_automobile.png,cbe8eb81b57c4482bcd3a04801a6e614,1,1,0.9979438185691833,0.9979438185691833,0.07712278515100479,0.00015857843872035815,3.5976820072392e-05,0.9979438185691833,9.693409310784773e-07,1.8586840724310605e-06,1.7196970247823629e-06,9.901106068355148e-07,8.296049600176048e-06,2.5196509341185447e-06,0.0001666460302658379,0.0018371702171862125
